z_m,z_cm,B_T,B_mT,beam_radius_mm,s_local,eta_design,v_design_m_s,delta_eff_MHz
1.675174999999999859e-01,1.675174999999999770e+01,2.571226879172370042e-02,2.571226879172370161e+01,7.016241935483870762e+00,7.605856069258010166e-01,4.320071707583006959e-01,9.578577817906557357e+01,0.000000000000000000e+00
1.676100000000000090e-01,1.676099999999999923e+01,2.575200009168568741e-02,2.575200009168568727e+01,7.016838709677418962e+00,7.604562385366367971e-01,4.319654313979194304e-01,9.556395427491389682e+01,0.000000000000000000e+00
1.677025000000000043e-01,1.677025000000000077e+01,2.579181997899155504e-02,2.579181997899155476e+01,7.017435483870968049e+00,7.603269031511674658e-01,4.319236965532388117e-01,9.534163577857682981e+01,0.000000000000000000e+00
1.677949999999999997e-01,1.677949999999999875e+01,2.583172907521707334e-02,2.583172907521707273e+01,7.018032258064516249e+00,7.601976007581678907e-01,4.318819662239789525e-01,9.511881921973329668e+01,0.000000000000000000e+00
1.678874999999999951e-01,1.678875000000000028e+01,2.587172800917395335e-02,2.587172800917395321e+01,7.018629032258064449e+00,7.600683313464172697e-01,4.318402404098595770e-01,9.489550108766343328e+01,0.000000000000000000e+00
1.679799999999999904e-01,1.679799999999999827e+01,2.591181741702830096e-02,2.591181741702830266e+01,7.019225806451612648e+00,7.599390949047000188e-01,4.317985191106004650e-01,9.467167783058681607e+01,0.000000000000000000e+00
1.680724999999999858e-01,1.680724999999999980e+01,2.595199794242141617e-02,2.595199794242141778e+01,7.019822580645161736e+00,7.598098914218049948e-01,4.317568023259211185e-01,9.444734585498839863e+01,0.000000000000000000e+00
1.681650000000000089e-01,1.681650000000000134e+01,2.599227023659329144e-02,2.599227023659329205e+01,7.020419354838709936e+00,7.596807208865261618e-01,4.317150900555410953e-01,9.422250152492880204e+01,0.000000000000000000e+00
1.682575000000000043e-01,1.682574999999999932e+01,2.603263495850847639e-02,2.603263495850847775e+01,7.021016129032258135e+00,7.595515832876615914e-01,4.316733822991796754e-01,9.399714116134167341e+01,0.000000000000000000e+00
1.683499999999999996e-01,1.683500000000000085e+01,2.607309277498503011e-02,2.607309277498503164e+01,7.021612903225806335e+00,7.594224786140150174e-01,4.316316790565561390e-01,9.377126104131370710e+01,0.000000000000000000e+00
1.684424999999999950e-01,1.684424999999999883e+01,2.611364436082593346e-02,2.611364436082593343e+01,7.022209677419354534e+00,7.592934068543942816e-01,4.315899803273896551e-01,9.354485739735096672e+01,0.000000000000000000e+00
1.685349999999999904e-01,1.685350000000000037e+01,2.615429039895348848e-02,2.615429039895348851e+01,7.022806451612902734e+00,7.591643679976122217e-01,4.315482861113991708e-01,9.331792641662850940e+01,0.000000000000000000e+00
1.686274999999999857e-01,1.686274999999999835e+01,2.619503158054653849e-02,2.619503158054653724e+01,7.023403225806451822e+00,7.590353620324861161e-01,4.315065964083035777e-01,9.309046424022427857e+01,0.000000000000000000e+00
1.687200000000000089e-01,1.687199999999999989e+01,2.623586860518083499e-02,2.623586860518083341e+01,7.024000000000000909e+00,7.589063889478383507e-01,4.314649112178216006e-01,9.286246696233544640e+01,0.000000000000000000e+00
1.688125000000000042e-01,1.688125000000000142e+01,2.627680218097230500e-02,2.627680218097230380e+01,7.024596774193549109e+00,7.587774487324964179e-01,4.314232305396722977e-01,9.263393062947854162e+01,0.000000000000000000e+00
1.689049999999999996e-01,1.689049999999999940e+01,2.631783302472363861e-02,2.631783302472364028e+01,7.025193548387097309e+00,7.586485413752918072e-01,4.313815543735738944e-01,9.240485123967083325e+01,0.000000000000000000e+00
1.689974999999999949e-01,1.689975000000000094e+01,2.635896186207406511e-02,2.635896186207406444e+01,7.025790322580644620e+00,7.585196668650611151e-01,4.313398827192449492e-01,9.217522474159454760e+01,0.000000000000000000e+00
1.690899999999999903e-01,1.690899999999999892e+01,2.640018942765234855e-02,2.640018942765235010e+01,7.026387096774193708e+00,7.583908251906450460e-01,4.312982155764035763e-01,9.194504703374218479e+01,0.000000000000000000e+00
1.691824999999999857e-01,1.691824999999999690e+01,2.644151646523344376e-02,2.644151646523344468e+01,7.026983870967741019e+00,7.582620163408905212e-01,4.312565529447683899e-01,9.171431396354232390e+01,0.000000000000000000e+00
1.692750000000000088e-01,1.692750000000000199e+01,2.648294372789847251e-02,2.648294372789847273e+01,7.027580645161290995e+00,7.581332403046473489e-01,4.312148948240572266e-01,9.148302132646617224e+01,0.000000000000000000e+00
1.693675000000000042e-01,1.693674999999999997e+01,2.652447197819835650e-02,2.652447197819835623e+01,7.028177419354839195e+00,7.580044970707718877e-01,4.311732412139882009e-01,9.125116486511397795e+01,0.000000000000000000e+00
1.694599999999999995e-01,1.694600000000000151e+01,2.656610198832132230e-02,2.656610198832132141e+01,7.028774193548387395e+00,7.578757866281237154e-01,4.311315921142790386e-01,9.101874026828014053e+01,0.000000000000000000e+00
1.695524999999999949e-01,1.695524999999999949e+01,2.660783454026393810e-02,2.660783454026393713e+01,7.029370967741935594e+00,7.577471089655681835e-01,4.310899475246477985e-01,9.078574316999791449e+01,0.000000000000000000e+00
1.696449999999999902e-01,1.696449999999999747e+01,2.664967042600641794e-02,2.664967042600641633e+01,7.029967741935482906e+00,7.576184640719746399e-01,4.310483074448119289e-01,9.055216914856093524e+01,0.000000000000000000e+00
1.697374999999999856e-01,1.697374999999999901e+01,2.669161044769167643e-02,2.669161044769167646e+01,7.030564516129031993e+00,7.574898519362174287e-01,4.310066718744889336e-01,9.031801372552342855e+01,0.000000000000000000e+00
1.698300000000000087e-01,1.698300000000000054e+01,2.673365541780867508e-02,2.673365541780867360e+01,7.031161290322580193e+00,7.573612725471761120e-01,4.309650408133964827e-01,9.008327236467651744e+01,0.000000000000000000e+00
1.699225000000000041e-01,1.699225000000000207e+01,2.677580615938007086e-02,2.677580615938007114e+01,7.031758064516129281e+00,7.572327258937338046e-01,4.309234142612516361e-01,8.984794047100078274e+01,0.000000000000000000e+00
1.700149999999999995e-01,1.700150000000000006e+01,2.681806350615412865e-02,2.681806350615412882e+01,7.032354838709677480e+00,7.571042119647799495e-01,4.308817922177717863e-01,8.961201338959440932e+01,0.000000000000000000e+00
1.701074999999999948e-01,1.701074999999999804e+01,2.686042830280133825e-02,2.686042830280133842e+01,7.032951612903225680e+00,7.569757307492069875e-01,4.308401746826738821e-01,8.937548640457588078e+01,0.000000000000000000e+00
1.701999999999999902e-01,1.701999999999999957e+01,2.690290140511550701e-02,2.690290140511550732e+01,7.033548387096773880e+00,7.568472822359133545e-01,4.307985616556750941e-01,8.913835473796096665e+01,0.000000000000000000e+00
1.702924999999999855e-01,1.702924999999999756e+01,2.694548368021973742e-02,2.694548368021973772e+01,7.034145161290323855e+00,7.567188664138011500e-01,4.307569531364920379e-01,8.890061354851290787e+01,0.000000000000000000e+00
1.703850000000000087e-01,1.703849999999999909e+01,2.698817600677732090e-02,2.698817600677731932e+01,7.034741935483871167e+00,7.565904832717784689e-01,4.307153491248417176e-01,8.866225793056480597e+01,0.000000000000000000e+00
1.704775000000000040e-01,1.704775000000000063e+01,2.703097927520764152e-02,2.703097927520764188e+01,7.035338709677419367e+00,7.564621327987572919e-01,4.306737496204406934e-01,8.842328291281432939e+01,0.000000000000000000e+00
1.705699999999999994e-01,1.705699999999999861e+01,2.707389438790740871e-02,2.707389438790740854e+01,7.035935483870967566e+00,7.563338149836540403e-01,4.306321546230055253e-01,8.818368345708850597e+01,0.000000000000000000e+00
1.706624999999999948e-01,1.706625000000000014e+01,2.711692225947723300e-02,2.711692225947723145e+01,7.036532258064515766e+00,7.562055298153905758e-01,4.305905641322525512e-01,8.794345445707878639e+01,0.000000000000000000e+00
1.707549999999999901e-01,1.707549999999999812e+01,2.716006381695362099e-02,2.716006381695362037e+01,7.037129032258064854e+00,7.560772772828925348e-01,4.305489781478981093e-01,8.770259073704566788e+01,0.000000000000000000e+00
1.708474999999999855e-01,1.708474999999999966e+01,2.720332000004681977e-02,2.720332000004681916e+01,7.037725806451613053e+00,7.559490573750915487e-01,4.305073966696585375e-01,8.746108705049090304e+01,0.000000000000000000e+00
1.709400000000000086e-01,1.709400000000000119e+01,2.724669176138456300e-02,2.724669176138456450e+01,7.038322580645162141e+00,7.558208700809223579e-01,4.304658196972496742e-01,8.721893807879662575e+01,0.000000000000000000e+00
1.710325000000000040e-01,1.710324999999999918e+01,2.729018006676163857e-02,2.729018006676163921e+01,7.038919354838709452e+00,7.556927153893259197e-01,4.304242472303877465e-01,8.697613842983190580e+01,0.000000000000000000e+00
1.711249999999999993e-01,1.711250000000000071e+01,2.733378589539599279e-02,2.733378589539599446e+01,7.039516129032257652e+00,7.555645932892470773e-01,4.303826792687884262e-01,8.673268263652298060e+01,0.000000000000000000e+00
1.712174999999999947e-01,1.712174999999999869e+01,2.737751024019107957e-02,2.737751024019107859e+01,7.040112903225805852e+00,7.554365037696352259e-01,4.303411158121676072e-01,8.648856515538847134e+01,0.000000000000000000e+00
1.713099999999999901e-01,1.713100000000000023e+01,2.742135410800485354e-02,2.742135410800485218e+01,7.040709677419354939e+00,7.553084468194445344e-01,4.302995568602408505e-01,8.624378036503765088e+01,0.000000000000000000e+00
1.714024999999999854e-01,1.714024999999999821e+01,2.746531851992567441e-02,2.746531851992567397e+01,7.041306451612903139e+00,7.551804224276345012e-01,4.302580024127236613e-01,8.599832256462991609e+01,0.000000000000000000e+00
1.714950000000000085e-01,1.714949999999999974e+01,2.750940451155523339e-02,2.750940451155523192e+01,7.041903225806452227e+00,7.550524305831681771e-01,4.302164524693313785e-01,8.575218597229535078e+01,0.000000000000000000e+00
1.715875000000000039e-01,1.715875000000000128e+01,2.755361313329863365e-02,2.755361313329863293e+01,7.042500000000000426e+00,7.549244712750148301e-01,4.301749070297796740e-01,8.550536472351497252e+01,0.000000000000000000e+00
1.716799999999999993e-01,1.716799999999999926e+01,2.759794545066224583e-02,2.759794545066224458e+01,7.043096774193548626e+00,7.547965444921467260e-01,4.301333660937834424e-01,8.525785286945796315e+01,0.000000000000000000e+00
1.717724999999999946e-01,1.717725000000000080e+01,2.764240254455893955e-02,2.764240254455894075e+01,7.043693548387095937e+00,7.546686502235416816e-01,4.300918296610577451e-01,8.500964437527738937e+01,0.000000000000000000e+00
1.718649999999999900e-01,1.718649999999999878e+01,2.768698551162160695e-02,2.768698551162160726e+01,7.044290322580645025e+00,7.545407884581821767e-01,4.300502977313176989e-01,8.476073311835983759e+01,0.000000000000000000e+00
1.719574999999999854e-01,1.719574999999999676e+01,2.773169546452480122e-02,2.773169546452480105e+01,7.044887096774193225e+00,7.544129591850553540e-01,4.300087703042781428e-01,8.451111288652968767e+01,0.000000000000000000e+00
1.720500000000000085e-01,1.720500000000000185e+01,2.777653353231489264e-02,2.777653353231489319e+01,7.045483870967742313e+00,7.542851623931525751e-01,4.299672473796536942e-01,8.426077737620582297e+01,0.000000000000000000e+00
1.721425000000000038e-01,1.721424999999999983e+01,2.782150086074889131e-02,2.782150086074889117e+01,7.046080645161290512e+00,7.541573980714707526e-01,4.299257289571592477e-01,8.400972019050981032e+01,0.000000000000000000e+00
1.722349999999999992e-01,1.722350000000000136e+01,2.786659861264265819e-02,2.786659861264265814e+01,7.046677419354838712e+00,7.540296662090102409e-01,4.298842150365089765e-01,8.375793483732205402e+01,0.000000000000000000e+00
1.723274999999999946e-01,1.723274999999999935e+01,2.791182796822813672e-02,2.791182796822813827e+01,7.047274193548387800e+00,7.539019667947771675e-01,4.298427056174176641e-01,8.350541472728701820e+01,0.000000000000000000e+00
1.724199999999999899e-01,1.724199999999999733e+01,2.795719012552052435e-02,2.795719012552052263e+01,7.047870967741935111e+00,7.537742998177817677e-01,4.298012006995993728e-01,8.325215317176365204e+01,0.000000000000000000e+00
1.725124999999999853e-01,1.725124999999999886e+01,2.800268630069526268e-02,2.800268630069526310e+01,7.048467741935484199e+00,7.536466652670388289e-01,4.297597002827683865e-01,8.299814338072019382e+01,0.000000000000000000e+00
1.726050000000000084e-01,1.726050000000000040e+01,2.804831772847549490e-02,2.804831772847549587e+01,7.049064516129032398e+00,7.535190631315682452e-01,4.297182043666388229e-01,8.274337846057136403e+01,0.000000000000000000e+00
1.726975000000000038e-01,1.726975000000000193e+01,2.809408566253012232e-02,2.809408566253012296e+01,7.049661290322580598e+00,7.533914934003943520e-01,4.296767129509246330e-01,8.248785141195560300e+01,0.000000000000000000e+00
1.727899999999999991e-01,1.727899999999999991e+01,2.813999137588303959e-02,2.813999137588303867e+01,7.050258064516128798e+00,7.532639560625458142e-01,4.296352260353397123e-01,8.223155512745057649e+01,0.000000000000000000e+00
1.728824999999999945e-01,1.728824999999999790e+01,2.818603616133359344e-02,2.818603616133359324e+01,7.050854838709677885e+00,7.531364511070561818e-01,4.295937436195977899e-01,8.197448238922557096e+01,0.000000000000000000e+00
1.729749999999999899e-01,1.729749999999999943e+01,2.823222133188910826e-02,2.823222133188910732e+01,7.051451612903226085e+00,7.530089785229638899e-01,4.295522657034124836e-01,8.171662586662660033e+01,0.000000000000000000e+00
1.730674999999999852e-01,1.730674999999999741e+01,2.827854822120940206e-02,2.827854822120940170e+01,7.052048387096775173e+00,7.528815382993114813e-01,4.295107922864973005e-01,8.145797811369475028e+01,0.000000000000000000e+00
1.731600000000000084e-01,1.731600000000000250e+01,2.832501818406410118e-02,2.832501818406410266e+01,7.052645161290322484e+00,7.527541304251470500e-01,4.294693233685659139e-01,8.119853156661285709e+01,0.000000000000000000e+00
1.732525000000000037e-01,1.732525000000000048e+01,2.837163259680305222e-02,2.837163259680305316e+01,7.053241935483870684e+00,7.526267548895219095e-01,4.294278589493313314e-01,8.093827854107922803e+01,0.000000000000000000e+00
1.733449999999999991e-01,1.733449999999999847e+01,2.841839285784018843e-02,2.841839285784018898e+01,7.053838709677418883e+00,7.524994116814933687e-01,4.293863990285069487e-01,8.067721122960608682e+01,0.000000000000000000e+00
1.734374999999999944e-01,1.734375000000000000e+01,2.846530038815155844e-02,2.846530038815155805e+01,7.054435483870967083e+00,7.523721007901226221e-01,4.293449436058057733e-01,8.041532169873909197e+01,0.000000000000000000e+00
1.735299999999999898e-01,1.735299999999999798e+01,2.851235663178785726e-02,2.851235663178785629e+01,7.055032258064516171e+00,7.522448222044756383e-01,4.293034926809408125e-01,8.015260188619578230e+01,0.000000000000000000e+00
1.736224999999999852e-01,1.736224999999999952e+01,2.855956305640191401e-02,2.855956305640191317e+01,7.055629032258064370e+00,7.521175759136229377e-01,4.292620462536250181e-01,7.988904359792053356e+01,0.000000000000000000e+00
1.737150000000000083e-01,1.737150000000000105e+01,2.860692115379194142e-02,2.860692115379194078e+01,7.056225806451613458e+00,7.519903619066398148e-01,4.292206043235709534e-01,7.962463850505164942e+01,0.000000000000000000e+00
1.738075000000000037e-01,1.738074999999999903e+01,2.865443244046085580e-02,2.865443244046085525e+01,7.056822580645160770e+00,7.518631801726063379e-01,4.291791668904915702e-01,7.935937814079849772e+01,0.000000000000000000e+00
1.738999999999999990e-01,1.739000000000000057e+01,2.870209845819245847e-02,2.870209845819245942e+01,7.057419354838708969e+00,7.517360307006070164e-01,4.291377339540992653e-01,7.909325389722474142e+01,0.000000000000000000e+00
1.739924999999999944e-01,1.739924999999999855e+01,2.874992077464483264e-02,2.874992077464483131e+01,7.058016129032258057e+00,7.516089134797305782e-01,4.290963055141064908e-01,7.882625702193519146e+01,0.000000000000000000e+00
