z_mm,B_sim_mT
210.00000000000003,4.900302654467714
210.25000000000003,4.698556414103269
210.50000000000003,4.502616238657518
210.75000000000003,4.3123526259709095
211.00000000000003,4.127636567782049
211.25000000000003,3.9483397636011577
211.50000000000003,3.774334814566391
211.75000000000003,3.605495398501134
212.00000000000003,3.4416964273494015
212.25000000000003,3.2828141881229067
212.50000000000003,3.1287264684481575
212.75000000000003,2.9793126677556088
213.00000000000003,2.8344538951057925
213.25000000000003,2.694033054600244
213.50000000000003,2.5579349192779266
213.75000000000003,2.426046194351448
214.00000000000003,2.29825557059153
214.25000000000003,2.17445376862356
214.50000000000003,2.0545335748564226
214.75000000000003,1.9383898697216275
215.00000000000003,1.8259196488599276
215.25000000000003,1.7170220378533705
215.50000000000003,1.6115983010629837
215.75000000000003,1.5095518450962453
216.00000000000003,1.4107882173939863
216.25000000000003,1.31521510039359
216.50000000000003,1.2227423016941061
216.75000000000003,1.1332817406193398
217.00000000000003,1.0467474315469205
217.25000000000003,0.9630554643448932
217.50000000000003,0.8821239822323582
217.75000000000003,0.8038731573571761
218.00000000000003,0.7282251643615545
218.25000000000003,0.6551041521855803
218.50000000000003,0.5844362143391933
218.75000000000003,0.5161493578548361
219.00000000000003,0.45017347111588707
219.25000000000003,0.38644029073997455
219.50000000000003,0.3248833676813472
219.75000000000003,0.2654380327025283
220.0,0.2080413613525107
220.25,0.15263213857661903
220.5,0.09915082307206753
220.75,0.047539511492583834
221.0,-0.002258097404000763
221.25,-0.05029673858038925
221.5,-0.0966296164401669
221.75,-0.14130844037502902
222.0,-0.1843834600771721
222.25,-0.22590350056170044
222.5,-0.2659159968499573
222.75,-0.30446702827027533
223.0,-0.3416013523377671
223.25,-0.3773624381795286
223.5,-0.4117924994759438
223.75,-0.4449325268927811
224.0,-0.4768223199824139
224.25,-0.507500518535844
224.5,-0.5370046333702599
224.75,-0.5653710765396527
225.0,-0.5926351909585491
225.25,-0.6188312794312453
225.5,-0.6439926330810091
225.75,-0.6681515591756443
226.0,-0.6913394083475198
226.25,-0.7135866012077319
226.5,-0.7349226543554682
226.75,-0.7553762057849067
227.0,-0.774975039693106
227.25,-0.7937461106933626
227.5,-0.8117155674393972
227.75,-0.8289087756665414
228.0,-0.8453503406567833
228.25,-0.8610641291351642
228.5,-0.8760732906055371
