z_mm,B_sim_mT
208.50000000000003,9.808746006688935
208.75000000000003,9.553306665073192
209.00000000000003,9.303035447811752
209.25000000000003,9.057875783080364
209.50000000000003,8.817768247146898
209.75000000000003,8.582650863109091
210.00000000000003,8.352459383233871
210.25000000000003,8.12712755530362
210.50000000000003,7.906587373414705
210.75000000000003,7.690769313705614
211.00000000000003,7.479602555517529
211.25000000000003,7.273015188509348
211.50000000000003,7.070934406262959
211.75000000000003,6.8732866869234295
212.00000000000003,6.6799979614232825
212.25000000000003,6.490993769840722
212.50000000000003,6.3061994064391245
212.75000000000003,6.12554005392953
213.00000000000003,5.948940907489893
213.25000000000003,5.776327289064866
213.50000000000003,5.607624752457858
213.75000000000003,5.442759179714026
214.00000000000003,5.281656869278148
214.25000000000003,5.124244616396028
214.50000000000003,4.9704497862119315
214.75000000000003,4.8202003799978455
215.00000000000003,4.673425094933351
215.25000000000003,4.530053377837731
215.50000000000003,4.390015473238664
215.75000000000003,4.2532424661445765
216.00000000000003,4.119666319870809
216.25000000000003,3.9892199092527387
216.50000000000003,3.8618370495626846
216.75000000000003,3.7374525214311007
217.00000000000003,3.616002092056942
217.25000000000003,3.4974225329767616
217.50000000000003,3.3816516346472834
217.75000000000003,3.2686282180819535
218.00000000000003,3.158292143768163
218.25000000000003,3.0505843180786267
218.50000000000003,2.9454466973777214
218.75000000000003,2.8428222900114086
219.00000000000003,2.7426551563578045
219.25000000000003,2.6448904071043575
219.50000000000003,2.5494741999070603
219.75000000000003,2.4563537345771262
220.0,2.3654772469309937
220.25,2.276794001430498
220.5,2.1902542827316562
220.75,2.105809386252109
221.0,2.0234116078599422
221.25,1.9430142327792517
221.5,1.8645715238009977
221.75,1.78803870888137
222.0,1.7133719682038169
222.25,1.6405284207752284
222.5,1.569466110621462
222.75,1.5001439926424052
223.0,1.4325219181820859
223.25,1.3665606203649614
223.5,1.302221699245416
223.75,1.2394676068136736
224.0,1.1782616318977155
224.25,1.1185678849974898
224.5,1.06035128308454
224.75,1.003577534397294
225.0,0.948213123259525
225.25,0.8942252949469928
225.5,0.8415820406249088
225.75,0.790252082376692
226.0,0.7402048583424732
226.25,0.6914105079838996
226.5,0.6438398574900681
226.75,0.5974644053378059
227.0,0.5522563080180107
227.25,0.5081883659383882
227.5,0.4652340095116576
227.75,0.4233672854371091
228.0,0.38256284318231953
228.25,0.34279592167083556
228.5,0.3040423361807084
228.75,0.2662784654579284
229.0,0.22948123904803008
229.25,0.1936281248484361
229.5,0.15869711688344473
229.75,0.12466672330319344
230.0,0.0915159546073744
230.25000000000003,0.059224312093992225
230.5,0.027771776533029396
230.75000000000003,-0.002861202935615305
231.0,-0.03269371968070141
